4520	262
2822	3456
709	1064
5182	3678
1548	954
4871	2707
5281	3959
1569	410
3053	1616
1326	504
5265	4834
354	4493
4882	686
5006	2739
700	4003
685	4725
1463	4478
5136	3733
2000	4258
685	5154
4817	4100
3967	298
39	2538
3563	2406
3527	3853
2473	2072
4825	928
4133	2914
813	1009
4253	1866
4533	549
2761	4638
2726	2989
3553	727
1426	944
4554	4306
4862	633
1209	3500
4633	2572
606	3094
4848	3223
617	2382
2900	3313
643	105
3764	1687
2797	621
2464	1854
4951	1032
2840	2186
4396	2253
1653	4669
1637	2940
2323	4137
4543	1381
4075	4604
5100	3284
1767	3119
2625	3363
2985	2625
1835	4704
1203	5040
1718	510
841	1310
432	3397
4099	3693
996	3022
1572	2584
103	5111
5213	4905
2818	5205
3425	2538
4795	839
3336	4889
3660	4472
1586	3842
5026	4813
2167	75
509	344
4283	2055
1485	1146
297	5080
5125	3446
2851	2205
2669	3486
2301	3496
864	3240
3004	1563
199	621
268	3818
176	2704
1679	1890
2104	3435
3651	289
2572	2974
625	2668
5101	2804
621	1547
246	3307
894	3815
4590	4183
805	4023
2351	4965
1997	534
2658	3650
4176	2844
1892	1243
128	4647
1795	1685
2350	687
4071	4911
4904	1649
3591	4804
5223	1764
13	3376
1729	3051
1793	1637
1524	3509
5116	2132
2165	1784
1710	2823
808	3144
5051	4132
3601	4432
779	3708
1300	2182
2840	4446
5245	1704
1597	3628
914	4060
5262	233
1160	2620
18	4874
2172	3372
3812	3301
2060	2058
426	5281
1379	42
3052	4236
644	332
2362	5254
3517	2928
1648	5215
5234	4166
1835	1944
1283	1043
4414	114
2988	4805
2104	3607
4486	3166
294	1943
2814	2135
3278	4081
1948	4920
2822	3218
4149	5006
583	3726
3018	826
1275	1426
1427	3790
1898	3460
1364	1037
5272	123
2764	4570
1280	2978
3731	2130
4657	4600
2282	1275
3714	3977
1443	971
1203	3568
1906	5210
42	5081
1303	1321
5023	4567
3879	1954
1691	4029
2592	5008
4283	4622
4530	4049
3843	1107
4158	3156
2302	617
2656	2399
2376	2836
3464	1724
1283	4588
560	2373
2249	3505
2412	4437
4430	1780
2811	4238
5293	2612
1720	3708
1801	2846
1597	3351
4083	103
4809	2493
192	1920
4590	1645
4795	3038
3849	3045
1120	4898
3275	3220
5060	4511
1869	2055
3452	3359
4915	1710
415	4394
4071	3242
1263	3317
3921	3281
3491	3638
2146	1448
1636	3317
2788	1023
254	3099
280	3745
1091	771
1379	1321
1601	1125
125	4757
4397	3729
4009	1954
2413	235
1292	2314
3638	1237
172	2739
2630	1245
170	4978
4752	1956
4794	1231
2317	1065
4531	2866
4028	1949
4896	2965
2689	2450
2121	4283
1795	2073
2130	2324
2150	4671
2920	1978
1709	2146
833	3418
4728	3420
2399	808
4743	2338
2846	896
2986	3676
3697	1914
4057	4633
4337	495
2644	3950
646	870
1648	4253
484	3751
2815	1390
567	495
1159	4704
3517	620
980	573
658	3642
4143	136
4548	3638
2609	218
2642	2782
2731	4565
429	2982
1912	2631
2031	4629
3815	3322
3150	5016
5159	4318
18	1412
4570	415
4500	1558
798	1856
3487	1069
3751	2452
4328	879
621	2490
1057	4651
4980	3743
3372	3511
2249	5245
3919	3006
2130	1064
1569	673
338	4189
3638	5159
3106	3967
2425	5046
5261	1099
4181	86
3825	5060
2719	2275
2980	4506
2642	821
2669	3674
3911	2846
2839	4454
3465	3549
3205	2571
997	3282
5274	1720
4313	3033
2690	602
2482	3543
39	2786
3382	2878
3378	3432
4906	4442
4598	4026
2735	2853
2643	1161
3556	1517
2261	2213
2316	2515
1016	4171
669	4703
4814	2078
8	5019
4939	1157
2277	2294
3477	4961
2122	2607
1944	879
3678	3848
4173	3887
3430	3285
1384	2581
3568	4084
3900	3278
4786	3064
624	2376
1776	4850
4729	4132
2060	3235
3477	155
1659	775
3544	2815
4982	4917
1515	3418
317	1508
3029	3703
1663	1864
2447	2593
1353	3054
939	3443
3563	4958
3648	605
2090	3878
3862	3588
5193	4556
270	1035
2461	4610
3745	2168
1320	731
4522	2866
4375	2591
2721	3494
5279	3682
3676	1145
47	1231
5279	3010
2196	2495
1871	1209
3325	1353
231	2448
3265	1391
3645	1475
1694	1568
4752	4881
92	2487
37	3525
4765	4818
539	1594
2031	3897
2388	1930
1869	4322
16	968
861	3057
295	829
2114	3524
2742	1355
5271	3000
4955	3213
2168	1534
5141	2121
3468	679
775	1774
4593	335
4506	2017
3639	502
2041	1105
2834	208
1649	4558
150	492
446	8
2072	2583
5267	759
1897	2664
2609	1149
3923	3556
2887	4700
879	2649
3923	3295
1955	67
2785	2753
319	4617
4939	2459
538	363
5249	401
1430	2251
4757	2984
91	4351
53	4612
569	3554
4344	496
2797	2026
5069	3681
3118	3525
4827	421
113	3934
5190	3186
3359	4187
2638	3234
1328	4478
1206	4573
3465	2264
4320	4894
1627	4518
1210	1117
3888	3572
4862	4115
5103	1405
3054	3336
4697	1419
735	4995
4527	1838
3159	1016
2802	401
4047	5209
5169	2122
1203	4438
96	895
4665	1080
1802	43
881	4423
3811	2063
207	4238
2393	2081
4481	4223
818	1882
2136	3351
4809	690
4178	724
331	1499
4872	2054
8	2612
5262	2273
5143	2459
1534	3541
4817	1704
3644	2990
3629	671
1015	4929
163	3459
1594	2447
1176	1897
2182	3292
2753	3980
557	509
1440	298
3774	3432
3834	1725
4985	686
4728	1688
2048	646
2840	4555
4233	2105
3343	4583
1053	2989
3363	5130
4393	2031
2413	2324
2607	3539
401	4410
4084	5161
3834	331
2485	4798
4871	3891
4316	4973
3842	2467
833	2000
1035	743
372	3046
3280	276
3479	37
11	2182
4095	3808
3273	262
2880	1744
3644	5082
4837	3471
1807	2043
4895	2120
1656	1069
795	248
2192	4644
1238	5029
1704	2949
2823	4377
4977	1738
2302	2952
1694	1155
4168	313
3434	3339
4042	3075
370	1084
2345	3749
1738	853
132	4352
4144	480
3165	2373
1221	5237
4111	4668
4123	387
4761	51
1459	2249
3950	1668
4934	4345
2791	4583
5240	1737
738	2649
3348	175
4951	3788
2553	3265
2448	2224
2299	2620
621	4517
5237	2737
4692	3923
1717	1934
3229	2787
2139	726
4628	773
339	3769
1792	2416
4826	4936
387	2397
4900	3663
3597	4330
451	3742
4919	568
4973	80
3152	360
1874	3588
2088	2475
2775	4446
673	1782
86	3322
2965	5154
1104	2323
4094	589
30	1245
832	1734
1145	1838
1566	2868
1190	4598
3339	569
1450	4071
2487	4226
2755	4535
4118	2739
4136	1086
5006	2649
3324	1743
3620	4967
206	2022
1776	262
3028	3911
1275	3803
4842	997
3121	1824
4826	2269
1192	1360
4490	2187
5155	4377
1017	3672
171	5264
1715	2478
108	1409
4886	4995
4519	2301
2413	4859
1843	5103
3161	2119
37	4927
2629	2399
4894	1432
3606	2467
3934	827
3629	5028
694	4908
608	1543
4804	90
2334	1677
1755	2895
1252	1586
1261	2960
2376	4494
1753	5173
4233	4553
5275	4523
2059	3381
4889	3845
4915	2634
1998	96
2125	1714
4089	1781
3	2480
2238	2022
1042	5121
2910	2946
4371	4242
3284	617
549	1780
2010	771
601	2098
746	2419
3328	1923
676	2422
618	5273
4048	3544
3448	2531
3693	1978
5295	1138
4696	1069
1720	2539
1508	4315
2801	3608
4850	93
2764	4700
1738	5045
2077	2038
98	2757
1477	3184
1663	3431
4900	1943
3530	831
4590	1499
4081	4809
4176	2986
2296	3446
203	536
1450	4741
5172	2965
590	4684
534	3733
2128	3591
1359	1541
608	103
3156	2407
4302	5199
3079	4088
775	1438
94	3
3472	2166
944	2465
1113	4894
4537	2217
729	4410
2878	2432
1264	4667
4431	2535
4995	3909
4829	3626
1569	2587
2367	4013
1541	3135
4641	2637
5246	342
992	2481
3934	172
4058	489
2109	1265
3315	2900
280	4817
1179	1158
2031	58
373	233
1393	1679
4089	2263
3562	2041
1854	5216
2849	3093
590	5249
1486	3485
3554	5081
4092	3349
4911	1801
4713	4898
4178	4976
4879	1412
3867	2076
2656	2191
4411	2432
606	2699
2230	695
3243	2432
4349	2981
3166	3260
4472	320
1184	2175
1357	1143
5038	4843
4108	4989
2603	3312
4850	3642
4554	5056
2150	2376
2828	1536
4431	3448
2739	3281
1321	2877
3356	4248
1596	2003
1496	2207
2606	3588
1248	2767
401	676
5029	2090
2343	2989
4807	4911
4240	2028
784	1792
1627	1887
3528	4288
1816	2744
4402	1287
3691	1807
688	3850
1145	2788
4098	2506
579	8
3669	4078
3610	3008
246	1109
1776	2780
1120	3993
3164	4067
1303	800
2823	913
2870	1937
1790	1441
3093	4068
370	2878
4752	570
611	451
4862	1508
1584	2707
429	240
957	2031
835	5195
1948	205
2205	1741
4261	172
4410	5229
1891	4857
1848	4983
1498	3576
3293	4530
237	2107
2119	2487
2190	3975
3921	1696
5062	2017
4997	5219
3942	4617
891	1889
3571	2128
4547	3897
3082	165
1007	1621
5073	1674
3512	4715
559	4862
3958	3072
3443	2063
3573	895
3074	3062
1457	1988
1265	1888
866	1380
4881	1172
3471	2244
4497	200
3207	3049
4454	2356
4879	1255
3545	3697
4894	3184
4333	4925
4310	4446
4785	47
3149	297
3117	1636
1843	4510
3310	4520
4224	1176
1776	3336
3847	2527
1385	4807
5008	3577
103	2128
2926	2833
3119	3247
3469	3723
1607	3811
453	1270
2418	1155
459	3267
2084	4270
2630	5202
2800	1346
2721	2350
5173	1374
4587	1517
2039	2578
1352	4143
1161	5164
64	925
3749	1775
493	4071
3798	4922
2895	3159
4827	305
2131	2696
4143	948
1280	4098
4976	3216
4363	2077
1563	3112
3195	3004
3896	4531
1874	836
2073	4289
2250	4802
620	5113
1192	2559
556	1545
1654	3170
1768	437
107	3068
2559	1501
1519	5159
3731	4995
2531	4019
3571	870
2734	1997
3052	148
2649	4169
1665	851
1812	1066
2690	2727
2060	401
1430	4270
1043	4516
1751	3273
2169	1214
2635	5163
2324	2573
4608	1031
3287	1398
3519	1456
2093	3025
2256	2632
805	943
1080	380
4416	2110
3577	2497
1284	975
1883	4549
1545	1751
1486	772
5101	5064
4827	3310
3640	4843
142	4070
1264	2982
3440	3553
200	4330
4858	3405
2847	5249
1399	4992
331	3216
1590	1519
2802	2633
1152	3416
4288	3168
1596	1776
3970	2643
1507	2692
1793	3470
4414	3946
424	4826
3039	2625
45	4079
1220	5163
2251	3831
4198	1468
2514	2334
16	3870
4921	1729
1839	451
5274	2422
4776	1834
5199	2167
2537	4442
3229	4367
4482	2166
2034	164
2642	53
3544	3606
3666	1490
3705	5128
495	2508
2251	4330
2272	3405
3494	4667
1586	1112
1767	3378
1604	3393
5102	5076
58	1412
164	840
3688	2952
4957	4817
2192	4921
81	5041
1017	4247
4341	1480
4823	2437
3432	3099
4956	75
5068	895
351	4036
32	58
3168	3921
2753	1802
2205	1691
1064	4459
3384	1455
216	5098
3527	643
4341	976
2411	3627
5162	5057
125	1359
3304	1649
1889	3507
4113	4924
4477	1266
2373	1998
1534	4651
3731	5031
3197	4524
2324	1571
4493	1574
854	482
1154	4202
4612	3205
2590	3478
5130	1769
761	2818
3535	3296
4684	1053
5215	532
1396	2412
1247	1389
60	679
2602	367
4307	2791
3234	1535
546	3428
5001	205
3975	3659
1258	4560
638	105
2154	4666
3897	669
4265	4298
2683	864
3531	669
1532	84
3587	3577
2210	4512
4740	4420
4169	2447
5122	1293
2122	546
2007	3410
998	2705
4089	1708
528	4703
1221	969
3495	5194
913	3446
178	4923
395	2824
2797	1415
1482	2281
2646	4345
3170	5092
3993	1843
3194	1541
3885	544
2534	2905
3598	5108
239	1601
1476	1140
1261	3251
4047	3087
1954	17
11	4040
2271	3432
2482	5159
3742	3811
4472	2228
351	3726
2745	1171
4798	4925
4741	1450
1717	4345
2739	3322
3330	2482
3811	655
5296	5229
3835	1659
3620	1753
5229	3500
877	2388
3253	966
2267	3074
4722	4111
3125	211
3662	1089
3052	5088
1179	5285
280	166
1682	1636
2516	8
2412	1263
3375	353
1091	103
4573	4322
1636	686
5152	1967
4825	3798
2606	2229
1997	3328
2851	4326
4247	3853
260	2704
3274	993
4319	4771
2312	3953
3159	3667
600	1031
4831	3363
5269	328
5243	4131
240	4153
2744	2520
4291	3300
3697	482
1843	1278
5040	1203
717	1221
42	3585
2494	4488
3915	1937
4744	1176
3184	1685
3929	3332
161	2103
5197	2448
929	372
821	3595
4453	1885
109	4697
2182	911
4862	2377
1841	147
4168	3121
3776	4963
4697	3921
2632	5288
4879	5043
2537	4292
3411	5180
3523	4326
3739	1486
470	18
2328	306
97	4971
2923	4672
895	1696
2388	2127
4184	2420
2509	4826
1038	2042
3512	3967
3531	5081
4581	18
89	1704
2827	3346
4092	3827
5169	4003
2820	2199
621	1764
3555	2970
2671	2514
4621	2127
2042	1913
3328	16
4599	627
269	2980
543	4929
2609	2981
3696	4125
1626	3981
4836	2844
852	4531
436	1450
3011	591
3491	4318
2074	2753
1465	732
3560	3242
4098	3873
172	3575
1917	954
4175	2651
1869	5199
2464	3402
1606	4273
5224	1004
3774	3862
2623	679
4848	4344
2328	1480
4950	1078
1143	4808
3510	702
2606	4426
2344	5075
1205	719
1329	1091
1330	375
1238	4557
5089	874
4326	697
1599	3834
1005	735
3165	5185
983	2524
1668	4593
2148	3159
4843	3482
4919	4551
4247	1407
5238	1311
3290	278
3555	3600
3141	4166
3146	2332
3240	2059
1132	2071
1254	843
2522	2764
3324	1159
1020	1542
2753	3072
4920	695
2199	1133
4428	660
3405	2166
3508	4100
644	2714
3923	4036
235	702
1400	3796
2879	3033
2412	2949
896	4423
4608	5076
2490	3905
2574	3788
3117	3166
3381	2447
2797	1455
326	817
4678	502
352	450
5048	1946
1306	3990
4490	631
4188	4320
2578	3303
4846	5068
1835	605
3397	5213
5111	2267
4138	3688
1080	1777
1998	285
2513	2699
4398	704
2017	2635
2337	4855
1013	569
3434	4286
4897	4769
1263	1573
2425	3983
3678	646
1388	4119
1753	4453
567	2714
4482	3229
193	1346
2726	4792
1691	1678
1116	1368
5069	3659
997	4619
3705	1565
2198	8
1751	599
1684	1040
5159	720
3413	4089
1340	4070
1824	941
2910	4704
4535	4969
4345	3648
4935	4337
1346	2851
2299	53
4166	5136
3191	4305
3585	4933
2049	2094
482	4375
3508	1703
1789	3549
4265	3047
3731	3587
2848	4548
290	4729
5060	1956
1173	2151
3993	839
4607	5228
2078	3569
1813	1810
4000	103
1161	5176
1689	3449
3620	1417
2775	1237
1135	2018
737	2296
4374	435
4078	103
2289	4313
3638	4393
1864	4125
3255	3553
500	1290
871	700
3654	1854
2249	132
1700	4593
2588	2328
1692	2965
4076	4780
1186	2675
2039	5090
4500	799
5001	1792
2037	2533
2646	282
103	4070
4963	2650
4378	2922
489	3904
2632	4477
4198	733
3292	1780
8	316
1743	4648
1311	1363
4706	2198
4192	2943
2649	4946
5026	504
4875	2388
3229	3435
986	5272
1069	1294
736	331
1619	4459
4162	3533
1797	1842
5172	3397
4166	1543
1741	2653
5197	5142
4268	4568
1704	4657
1031	2683
3859	4978
4247	3357
4875	1673
1507	1016
5257	821
3092	1684
671	3169
2943	304
5163	1026
1102	5136
1016	1653
2822	1064
1747	4951
1474	820
4507	1345
791	2640
2818	1906
3740	3461
3224	1957
2240	3126
4714	1541
1790	3705
2673	989
3790	3078
3714	2424
2304	896
54	465
579	136
4569	2146
5089	4279
736	4802
4407	3241
4315	2251
4862	2368
2796	976
2838	4995
158	3353
3021	4925
4288	5102
567	301
3052	703
3085	2391
1997	3834
4018	3517
3731	3410
1908	686
3218	482
3626	1087
3518	2413
2984	2221
1534	4131
4206	123
2228	4292
3695	2282
4703	3420
1085	2984
489	549
1725	4909
2764	2887
4091	2508
4398	2699
227	3346
1192	1485
2207	852
2553	5264
2425	169
16	2396
1943	294
799	4283
536	4350
42	1037
266	935
1275	2963
2686	821
84	4531
2003	1553
185	3810
4082	3924
4315	4625
4522	1653
3330	5191
3207	808
669	4316
2613	3231
733	697
2914	1448
4482	4832
700	330
2727	601
2733	2866
4173	5158
3984	3616
1455	4671
4679	1890
606	398
3670	1664
2413	1049
5272	3181
1586	4326
1194	1146
2563	606
703	2107
808	3207
4113	438
1141	1480
4220	541
4182	4462
2712	4531
811	2225
4201	2035
3544	3733
4189	4985
4268	1741
4089	2564
4641	1886
4982	164
3921	4547
1306	2463
4951	1223
570	1652
37	3260
3667	2386
249	4529
4322	5010
4190	373
5070	4682
2853	5090
3975	2147
2055	2816
2770	1671
1462	4819
4612	1069
2464	2315
629	4223
997	4856
1447	236
5202	2039
2414	5076
4804	2516
2537	1963
3559	713
2386	962
3349	2744
2216	3769
4879	2184
3518	4308
3061	3697
2041	4705
2649	3240
3251	755
2372	4195
1385	2600
2422	3900
627	3182
2412	4665
1783	1992
3048	2949
3052	1605
5142	2734
3632	1843
415	3667
1168	3950
1363	1428
1864	4284
370	2213
3179	4111
1049	4871
53	1930
313	2930
3775	4377
3966	354
2991	4253
2399	4261
4198	2206
2481	2448
1385	241
4328	1583
1120	3074
1396	169
74	2034
510	2642
5	2815
3908	2520
5116	4781
2509	651
760	1170
80	1523
985	4900
4316	199
1679	503
4149	1376
2952	5262
2845	4335
4288	446
1047	2609
1637	3434
2493	2659
3703	3277
3982	3340
4508	646
2887	3506
660	1709
3411	2726
2210	4849
4822	772
3629	1441
5291	4746
164	3153
903	351
3678	1685
408	556
3548	427
4244	1795
3896	4445
4344	3669
2220	278
783	938
2625	15
2121	3594
3783	4220
444	3915
4768	3974
4235	1135
3915	698
2984	3587
4096	3113
5162	3562
107	4479
2153	1172
4116	1245
1311	3697
1910	1679
1470	2854
4798	3626
3967	2615
5127	3739
3168	3098
2574	3640
2810	4174
4071	2780
5159	2824
971	1574
2642	3385
1363	515
3221	4599
4883	2986
1409	2060
5029	473
1253	3018
2448	4771
3446	1263
3871	1886
319	322
3456	1524
3828	2910
1702	3921
4414	3106
2834	1948
1873	4891
771	426
152	2871
2509	363
3739	1917
1093	1181
3434	708
2822	3480
3243	3453
4147	1666
3799	4028
3849	1824
3344	644
123	3385
1866	4187
3409	3730
3022	836
206	843
2635	4671
4440	3196
2671	370
4100	853
4796	2219
3051	3105
1080	2183
3006	1069
2986	2427
1192	3466
1037	1072
3194	1729
5031	5014
4057	5159
1551	4514
4115	2189
4363	99
1328	1623
3905	1558
527	4700
2207	998
5261	4548
3704	2343
3783	446
61	4126
2045	5066
895	4396
4886	539
3739	4586
1631	4924
4807	5001
3990	2671
4651	3267
682	1797
2187	3413
5183	2993
689	3353
2388	4961
3318	4026
2188	4240
2140	1069
493	1871
856	4565
2296	2593
330	3978
2578	5016
3378	4619
4086	2903
1082	2395
2757	401
2878	3900
3991	660
5272	241
3196	3310
4920	1476
17	2719
4651	2514
4247	3893
314	4887
300	4029
2390	3358
2867	3931
2642	939
218	1837
5161	431
3062	20
3568	3446
2185	129
2506	3640
1592	563
650	1026
1016	4569
12	233
2802	2443
2923	868
582	4550
2014	5229
4679	5036
1603	3053
3930	2321
5070	5275
1043	5177
2683	1412
1620	1491
4411	2422
4011	4004
762	2461
2556	3389
2745	4454
263	2249
3320	1652
992	4506
3385	5075
3873	1795
1762	1697
1477	415
4633	192
4438	4068
4224	3322
671	1421
3990	74
1199	353
2301	3293
2679	2285
4465	2022
2291	3772
4825	4697
4924	4692
5006	4265
1610	1776
3587	2568
4825	2199
3217	1065
4057	1165
1101	1176
1476	2119
821	3994
446	575
829	948
974	4244
4318	5170
373	1453
1657	2963
80	1792
3036	16
3585	2547
1415	2514
1006	3591
2932	695
1522	5066
26	3220
3982	4984
238	690
2690	319
1707	2225
1380	3923
700	3991
1245	1258
2512	2443
4927	292
4894	4581
4336	2552
5144	2926
2622	4325
4363	3989
2690	2574
4822	528
3587	2334
2141	1635
2443	439
4313	3541
1887	3161
224	4201
3815	3638
2427	1283
331	2081
4318	3788
4223	3553
3925	4848
3684	3045
2435	4749
2396	3705
5037	4965
4651	2182
1800	4982
2163	11
1730	3911
4344	4551
2559	4402
3296	161
895	216
4853	1854
4015	295
4069	3975
3733	3113
1725	1192
3554	3332
2976	2531
1961	4023
4871	3831
4860	3539
480	3734
2629	755
3011	3761
2600	2071
1263	978
4261	1472
998	755
1445	2606
3236	1015
4927	2549
2067	1657
1291	1350
3380	4912
4549	5124
2336	480
3019	2061
5080	2386
1616	3918
69	1389
4818	542
2391	969
1820	3064
3136	1950
2973	1873
15	2541
3074	10
3950	5061
4520	518
2299	3106
2412	908
1037	852
4149	3295
2536	3844
2259	3924
122	4281
2734	2958
1383	3449
4481	1346
2230	2191
4068	3520
3517	16
5238	2689
170	1691
528	1722
5046	2425
4031	5026
4775	763
78	1271
3858	4244
3523	3606
27	243
713	3381
75	103
3328	4637
2419	5076
1788	2384
177	2756
1472	3696
1519	4889
4997	3048
3255	2258
1740	5016
4458	319
1386	3852
4402	298
4215	3508
3794	3930
4099	3432
4978	2877
4780	7
2464	4976
1091	4644
2679	4822
544	2980
3804	4089
3678	534
4852	4094
4752	2414
446	4109
159	4042
2943	1148
3535	4442
4817	1250
1596	61
2267	2980
267	396
2764	4908
117	3562
1857	4193
3687	1854
4203	1665
2422	4868
3751	4416
45	3960
5191	845
2197	4069
1601	3969
4586	5140
493	91
3911	2331
4458	406
951	5269
579	4406
736	3891
4617	5142
1780	4995
3627	1202
5064	1114
2484	2655
4825	2926
4308	1016
2982	1091
3697	4244
2869	4183
4697	1696
5264	4336
3323	4494
387	4968
5296	1720
1468	3120
1838	3432
4999	148
956	3182
5278	1592
4235	1854
1003	4965
2181	3834
4696	3811
5019	1135
1308	199
86	1961
1835	2405
4391	110
2096	2788
4288	2063
4204	3429
4017	3032
5127	4098
1441	1948
4438	3278
968	1192
1824	4696
330	4954
4961	3324
3557	4654
719	853
1179	2155
285	4586
5038	2294
2642	530
2406	3452
11	3506
4951	4922
1746	4016
1787	1012
5273	2726
3488	1331
2739	717
3239	2194
1017	1322
3875	1872
1093	2416
1837	4165
4813	2726
103	3006
1035	3770
1535	4772
3894	2853
18	1300
601	1867
4249	4432
835	1637
4057	2287
4549	2815
1221	3731
3485	503
4109	3865
4842	4131
1344	1558
4611	3842
4071	4833
211	1836
4995	3352
2388	4605
2762	3043
4367	3920
2029	843
1631	1892
310	2422
2536	5125
3045	3760
4294	321
3229	254
3918	1603
3364	4337
660	3385
3173	4408
4849	2981
1956	1238
2572	4590
1660	426
2470	3678
1253	3210
3224	1466
3052	2574
3022	602
3191	3489
4351	3397
1639	1957
1341	451
11	3251
3580	503
762	1643
3677	3232
3977	4284
109	103
3751	1511
4531	3505
1569	2882
2740	1379
956	1043
1398	4109
2507	27
1091	1720
633	3093
3409	1652
2735	682
2567	447
1311	2816
5193	2030
3117	4973
4147	503
929	804
3352	631
4462	4288
3320	1750
3638	3214
1586	875
314	1304
3901	591
148	2745
3478	3306
3663	4002
4198	4686
1905	4814
5067	2632
47	1000
1125	4609
3144	4478
2615	2841
2830	4223
2630	3664
5118	4631
5118	2267
2139	3923
297	3190
2726	4144
430	1410
1486	4410
429	1568
3811	1362
4244	2547
4836	326
976	3566
165	3210
4908	694
4889	3255
803	843
77	3896
4226	2034
4864	655
2922	2506
236	1516
2524	4517
3678	5104
4923	663
3834	539
2230	4622
3453	3852
2041	53
1606	4457
1057	1954
2755	4615
749	4928
3382	1017
4659	4367
3626	4344
2360	792
419	896
4479	3826
1755	3670
2675	1857
4315	5133
5047	1472
1599	4026
4822	2696
1775	2128
3444	4783
2659	4669
491	3904
3606	5083
4123	2640
2470	83
2652	2895
2574	2380
895	5228
4147	733
4696	4121
763	5175
2642	3629
3419	3956
620	5283
4244	2122
403	83
3688	4100
4506	522
5136	1702
613	3552
2425	4071
103	4348
127	4909
2141	4161
2990	1314
87	5195
4255	864
1308	5087
1430	689
1054	3062
2973	5264
414	3351
2368	2276
4586	2488
2818	3361
5199	3470
4661	730
2231	3168
3105	3933
295	3144
2949	199
4035	585
2183	4531
1131	2671
750	1463
2860	4365
1091	2520
370	213
4272	643
5161	4884
4062	2895
3553	5001
1006	3606
1594	3678
2264	2032
4704	4826
804	2412
4445	1085
3553	5275
2631	4197
2409	3554
404	2643
2039	2541
4848	3588
590	1125
1096	1281
3013	733
1817	4041
3731	2399
1742	1881
779	3541
1627	4282
3667	40
3967	3606
4820	4551
1442	4689
2949	2899
3749	3553
3048	2963
4242	2927
1330	2669
4524	534
2593	1944
3549	3267
5140	2816
1280	1836
4574	2633
5130	546
327	249
3100	482
199	2128
4967	1753
4514	2677
2368	2840
4896	4249
3585	1047
88	2086
1775	2553
3217	2647
1105	97
2464	2948
1938	5164
3384	3670
2890	2559
5118	3168
2822	2462
4205	1006
3259	4110
1161	4951
1486	5241
4316	3608
5284	1705
1795	3184
241	1460
3301	2422
2683	3911
2932	2072
3293	2518
1413	1086
1188	961
136	4107
913	1329
2324	2454
3136	3739
2649	546
3413	2249
3343	2318
3461	4767
1339	296
5051	1247
2072	2230
5261	3260
2498	1768
808	5014
509	3986
4604	1948
13	2618
4712	1837
1099	1937
2749	1548
5222	424
2482	1963
2182	4378
1107	2505
1782	1993
3672	1080
4471	2647
2479	2353
3479	2382
3105	2642
5276	2934
4982	2024
1332	3603
2373	1917
16	5173
2365	5050
3543	1457
2880	1913
352	1878
2145	532
1988	651
3229	1583
4318	218
3863	1777
2505	2514
2198	3834
2435	437
3328	1036
5042	230
3697	3020
4692	3127
1491	1583
3986	1897
2557	3460
4969	805
2965	4554
2818	4519
3392	2065
3048	4352
3732	83
954	3362
4715	91
2579	2249
908	1328
3350	3587
5251	116
1258	5062
342	2733
300	835
3663	4143
4288	4462
2965	1531
1864	901
1385	2834
2740	2004
125	17
1725	2440
1453	2852
803	3761
2873	3281
5283	3834
3547	5178
3366	5229
4514	3749
3164	3639
3578	35
493	2767
3378	4175
354	2840
106	1470
606	3861
1199	4030
879	262
2225	2646
2003	484
870	1607
4965	1038
2916	4098
4305	1734
3646	1637
5062	3553
626	3794
4653	371
5	2566
5006	651
192	3128
5061	536
778	4965
1835	1405
234	3568
2733	5283
1293	613
5161	2164
2745	2909
3835	1933
5267	5101
3071	2941
5214	2895
2024	4125
309	3405
3663	216
3476	1749
1873	1777
3315	2189
1972	1159
2990	4308
1448	1677
3510	2427
1471	3907
3004	4857
1258	1192
3470	3296
2375	4669
3587	1806
2858	3632
3739	3214
4020	5039
3980	4161
4403	5251
3196	1897
1549	861
553	239
3334	2567
1405	1610
2487	482
3997	2007
4268	1134
2	2210
1972	2747
1168	1977
2673	4661
887	5173
864	2621
5091	431
4697	170
4255	2060
1611	621
4929	543
2741	524
797	1701
1036	2117
4548	4169
4999	4100
5275	2642
969	2618
3733	4268
602	4985
702	3703
4891	1341
1480	3051
4957	956
2462	304
1398	5000
4678	2028
1782	1057
982	4845
859	248
369	1937
2574	326
4715	2460
4992	1382
5003	5269
1995	269
3805	3608
2478	2125
3064	820
568	3795
4522	3843
539	2663
4781	2822
943	1558
994	2264
4419	2382
2218	501
2344	5229
1380	1549
4040	1189
3388	3339
1398	4268
10	5130
2699	1232
3578	2989
3239	4752
1176	3439
1898	2989
2725	1530
1274	3106
4464	4250
1247	3833
4757	125
1790	1954
876	444
4224	4909
4547	483
437	3790
594	700
3978	1157
927	3666
1475	4262
3456	97
1475	982
1043	3435
4697	2077
839	1675
2461	2780
1040	3229
683	88
2764	4442
4977	3404
2574	3036
669	3893
2487	4560
2671	3184
2295	167
1326	3625
2699	4692
1159	1496
1300	3126
4999	1204
5104	4933
4682	2343
185	2752
5197	528
4295	798
4303	3603
3271	5122
3938	4198
3548	1179
3345	4165
1814	3434
2226	1166
1927	2412
1694	3259
1238	2406
2121	4192
1212	4449
738	3045
3896	2984
2365	4884
2139	2541
4471	353
366	553
4442	4137
4878	1036
4762	2890
1352	3435
1662	3638
2747	4656
2915	222
1589	1929
243	4270
4617	3973
2740	1714
3022	35
5236	798
3548	2441
4802	4379
3370	1865
3470	4820
1306	1843
